Year,CO2(ppmv),CH4,temp,Irish Anomaly,Global Anomaly
1993,355.22333333333336,1748.66,-54.849999999999966,0.5485202129792448,0.16570719
1992,354.3708333333334,1745.48,-54.849999999999966,0.7308218002808324,0.12489683
1991,353.1366666666666,1740.96,-54.849999999999966,0.824948784407816,0.33889654
1990,352.2316666666666,1731.45,-54.849999999999966,1.2119329113919441,0.36058238
1989,351.08666666666676,1717.99,-54.849999999999966,1.1976075145665472,0.1792503
1988,349.20250000000004,1703.95,-54.849999999999966,0.7942741812332148,0.2821517
1987,347.2816666666667,1693.1,-54.849999999999966,0.37482973678876874,0.2430264
1986,345.52,1681.81,-54.849999999999966,-0.23239248543345248,0.09568698
1985,344.16833333333335,1668.06,-54.849999999999966,0.05594084789987974,0.049729742
1984,343.0058333333333,1655.820833,-54.849999999999966,0.7059408478998801,0.04799352
1983,341.1036363636364,1611.74062475,-54.849999999999966,1.0192741812332127,0.22380984
1982,339.7275,1567.6604164999999,-54.849999999999966,0.7209408478998807,0.034268282
1981,338.6116666666667,1523.58020825,-54.849999999999966,0.569829736788769,0.25001204
1980,337.07666666666665,1479.5,-54.849999999999966,0.43982973678877,0.19607204
1979,335.2051515151515,1472.3666666666666,-54.849999999999966,-0.1879480409890082,0.09085814
1978,333.33363636363634,1465.2333333333333,-54.849999999999966,0.5330440225030539,0.0052559716
1977,331.60833333333335,1458.1,-54.849999999999966,0.46102021297924445,0.1030885
1976,329.76916666666665,1439.25,-54.849999999999966,0.7128059272649594,-0.2158369
1975,329.122,1420.4,-54.849999999999966,0.9199487844078167,-0.110754214
1974,331.55,1421.5,-54.849999999999966,0.33006783202686485,-0.17252657
1973,330.4675,1385.8,-54.849999999999966,0.73482973678877,0.04995016
1972,329.385,1380.1,-54.849999999999966,0.10685354631257837,-0.09379131
1971,327.49625000000003,1357.2,-54.849999999999966,0.9634011653601977,-0.20588905
1970,325.6075,1351.7,-54.849999999999966,0.4657821177411492,-0.08506408
1969,324.71,1329.1433333333334,-54.849999999999966,0.2032821177411499,-0.03138624
1968,323.18333333333334,1306.5866666666666,-54.849999999999966,0.4562583082173397,-0.16864756
1967,322.25666666666666,1284.03,-54.849999999999966,0.3157821177411506,-0.117539294
1966,321.33000000000004,1272.665,-54.849999999999966,0.4967344986935309,-0.1488976
1965,320.0233333333333,1261.3,-54.849999999999966,-0.08778931083027786,-0.20442048
1964,319.55916666666667,1260.3,-54.849999999999966,0.6104249748840065,-0.30586153
1963,319.095,1246.3666666666666,-54.849999999999966,-0.34337539141635887,-0.036810614
1962,318.18,1232.4333333333334,-54.849999999999966,-0.085042058083026,-0.06404272
1961,316.59,1218.5,-54.849999999999966,0.6681630701221017,-0.019999769
1960,315.65,1209.6125,-54.849999999999966,0.513996403455435,-0.11545958
1959,311.98,1200.725,-54.849999999999966,1.256357514566547,-0.048004813
1958,316.21500000000003,1191.8375,-54.849999999999966,0.5966352923443239,-0.017632563
1957,315.1525,1182.95,-54.849999999999966,0.4351883197380779,-0.035334915
1956,315.34,1173.3,-54.849999999999966,-0.08372127668299001,-0.26316562
1955,315.025,1142.93,-54.849999999999966,0.11304700936088175,-0.19730994
1954,314.71,1135.0040000000001,-54.849999999999966,-0.053013841981881527,-0.11675023
1953,312.73,1127.078,-54.849999999999966,0.6218500260872855,0.07763075
1952,312.18,1119.152,-54.849999999999966,-0.058933807066543054,0.015354548
1951,312.505,1111.2259999999999,-54.849999999999966,-0.4518274601809278,-0.06115396
1950,312.83000000000004,1103.3,-54.849999999999966,-0.03581190427625813,-0.2266218
1949,309.69,1097.925,-54.849999999999966,1.0025663919346997,-0.14380223
1948,311.57,1092.55,-54.849999999999966,0.5584345651989366,-0.12466127
1947,311.615,1087.175,-54.849999999999966,0.020854069012699483,-0.09120561
1946,312.11333333333334,1081.8,-54.849999999999966,0.08648280258497998,-0.11881461
1945,310.6466666666667,1082.15,-54.849999999999966,1.1215075508355365,0.043088354
1944,312.36,1082.5,-54.849999999999966,0.39100238747059635,0.14410514
1943,312.36,1075.8,-54.849999999999966,0.6881595498968096,0.0064215823
1942,312.39,1069.1,-54.849999999999966,0.02406760801252794,0.0014060677
1941,309.77,1058.95,-54.849999999999966,-0.292605085706537,0.0381293
1940,310.65333333333336,1059.9,-54.849999999999966,-0.024886794954321445,0.07593582
1939,310.29333333333335,1056.45,-54.849999999999966,0.16076024967492764,-0.040797204
1938,311.92499999999995,1053.0,-54.849999999999966,0.4648852603422764,-0.012200737
1937,307.41,1049.1,-54.849999999999966,-0.012692344624442242,-0.019198947
1936,307.64,1045.2,-54.849999999999966,0.038171026493378335,-0.16952094
1936,307.64,907.0,-54.849999999999966,0.038171026493378335,-0.16952094
1935,307.9975,965.1,-54.849999999999966,0.113250382376755,-0.20605923
1934,308.355,1023.2,-54.849999999999966,0.5422896275551121,-0.17433685
1933,307.49333333333334,1017.6,-54.849999999999966,0.5822132493335719,-0.32234442
1932,306.6166666666667,1012.0,-54.849999999999966,0.24584351753280487,-0.14546171
1931,305.74,1006.4,-54.849999999999966,-0.011707588266700597,-0.103397675
1930,305.38,1003.2666666666667,-54.849999999999966,-0.33166577225714455,-0.17680542
1929,305.71999999999997,1000.1333333333333,-54.849999999999966,-0.1758066239383158,-0.39244303
1928,308.02,997.0,-54.849999999999966,-0.048620985206865086,-0.20646581
1927,306.495,993.525,-54.849999999999966,-0.1767927670514755,-0.2291136
1926,304.97,990.05,-54.849999999999966,0.28160505040884054,-0.122555
1925,304.72,983.3666666666667,-54.849999999999966,-0.4319257355614621,-0.28214198
1924,304.70500000000004,976.6833333333333,-54.849999999999966,-0.15511096378388345,-0.3118017
1923,304.69,970.0,-54.849999999999966,-0.31846060712657476,-0.31768188
1922,303.75333333333333,963.3166666666666,-54.849999999999966,-0.5676996775075391,-0.3390137
1921,302.81666666666666,956.6333333333333,-54.849999999999966,0.874369013969174,-0.24044435
1920,301.88,949.9499999999999,-54.849999999999966,0.08744601825377174,-0.29835507
1919,304.61,943.2666666666667,-54.849999999999966,-0.6969811524414755,-0.32528907
1918,303.85,936.5833333333333,-54.849999999999966,0.006144807619968162,-0.4243641
1917,302.885,929.9,-54.73749999999997,-0.70862253749012,-0.5428197
1916,301.92,927.1333333333333,-54.62499999999997,-0.2432637724601907,-0.42002314
1915,300.7,924.3666666666667,-54.512499999999974,-0.654909126498481,-0.19167219
1914,301.0,921.6,-54.39999999999998,0.0061937707536099396,-0.26243657
1913,301.3,916.8047619,-54.28749999999998,-0.11758259656352799,-0.4670111
1912,298.495,912.0095238,-54.17499999999998,-0.4371081674669881,-0.47553864
1911,298.11,907.2142857,-54.062499999999986,0.09171743093452811,-0.539079
1910,297.87,902.4190476,-53.94999999999999,-0.43764434155224485,-0.5309095
1909,301.5,897.6238095,-53.816666666666656,-0.6179691623407759,-0.53568715
1908,300.55333333333334,892.8285714,-53.683333333333316,0.09460294158422045,-0.5138197
1907,299.6066666666667,888.0333333,-53.54999999999998,-0.48373262453568877,-0.5040763
1906,298.66,884.7611110833333,-53.41666666666665,-0.2139556788111623,-0.31910878
1905,297.32500000000005,881.4888888666667,-53.28333333333331,-0.1715078421496159,-0.40779322
1904,295.99,878.21666665,-53.14999999999998,-0.41461712804046513,-0.59751105
1903,295.8,874.9444444333333,-53.016666666666644,-0.42709678650872185,-0.5332871
1902,295.61,871.6722222166667,-52.883333333333304,-0.3691409706698412,-0.43895653
1901,294.22,868.4,-52.74999999999997,-0.3645815321991126,-0.29341024
1900,295.1925,862.4,-53.049999999999976,-0.16457385170756034,-0.2344939
1899,296.16499999999996,860.7166666666667,-53.34999999999997,0.3156456823426197,-0.35543364
1898,295.75199999999995,859.0333333333333,-53.64999999999998,0.5975117217691412,-0.48579213
1897,295.33899999999994,857.3499999999999,-53.94999999999998,-0.025933618732651098,-0.25980017
1896,294.926,855.6666666666666,-54.24999999999998,0.04163441688599612,-0.28400728
1895,294.513,853.9833333333333,-54.54999999999998,-0.6436661669490693,-0.4487516
1894,294.09999999999997,852.3,-54.84999999999999,-0.1551649295365447,-0.48376393
1893,295.015,836.8,-55.149999999999984,0.5197550653431318,-0.49461922
1892,293.88666666666666,836.16,-55.44999999999999,-1.1392059716115117,-0.5075585
1891,292.7583333333333,835.52,-55.527777777777764,-0.7065842203711572,-0.40131494
1890,291.63,834.88,-55.60555555555554,-0.27309727720679255,-0.50685817
1889,292.985,834.24,-55.683333333333316,-0.2517572447780534,-0.24989556
1888,294.34,833.6,-55.76111111111109,-0.8699494417223335,-0.37937889
1887,291.23,832.325,-55.838888888888874,-0.5882726484305518,-0.49878576
1886,288.12,831.05,-55.91666666666665,-0.9195591307654212,-0.42090362
1885,289.23,829.775,-55.994444444444426,-0.9692649252696022,-0.47112358
1884,289.76,828.5,-56.0722222222222,-0.11671325851465397,-0.49232006
1883,292.46,827.26,-56.14999999999998,-0.6486220592985941,-0.3464744
1882,290.89666666666665,826.02,-56.10555555555553,-0.26192829572531195,-0.29553008
1881,289.3333333333333,824.78,-56.06111111111109,-0.9419602977734431,-0.23224552
1880,287.77,823.54,-56.016666666666644,-0.22408765599333336,-0.31583205
1879,288.28999999999996,822.3,-55.9722222222222,-1.414214775853143,-0.30363432
1878,288.81,821.0,-55.92777777777775,0.21460844262594314,-0.011315192
1877,289.33,819.6999999999999,-55.883333333333304,0.12061714718303485,-0.10110884
1876,290.0733333333333,818.4,-55.83888888888886,0.23555314860436738,-0.4241099
1875,290.81666666666666,817.0999999999999,-55.794444444444416,0.42742174267714717,-0.37562594
1874,291.56,815.8,-55.74999999999997,0.2867415391441206,-0.3732512
1873,286.66,814.5,-55.74999999999997,0.17994366408011508,-0.3412969
1872,286.495,813.1999999999999,-55.74999999999997,0.5444433506807478,-0.32811058
1871,286.33,811.9,-55.74999999999997,0.5355203409874374,-0.36856276
1870,287.99,809.15,-55.74999999999997,0.2303942529178009,-0.32792753
1869,289.54,806.4,-55.74999999999997,0.6719984935202348,-0.31659195
1868,287.99,803.65,-55.74999999999997,1.3078037202271577,-0.35182714
1867,285.05,800.9,-55.74999999999997,0.3557933184579962,-0.35699412
1866,285.85,798.15,-55.74999999999997,0.380969329722717,-0.3412875
1865,286.65,795.4,-55.74999999999997,1.088767588811299,-0.33248132
1864,286.0,792.65,-55.74999999999997,0.3256020455268729,-0.46546507
1863,285.35,789.9,-55.80555555555553,0.7323014108733457,-0.34424406
1862,287.17,787.9,-55.861111111111086,-0.013661388712227662,-0.5363694
1861,286.99,785.9,-55.916666666666636,0.49787697181181123,-0.42911294
1860,286.81,783.9,-55.97222222222219,-0.7477356136005522,-0.39016518
1859,286.63,781.9,-56.02777777777775,0.6031934720678276,-0.28126517
1858,284.895,779.9,-56.08333333333331,0.5186229395537456,-0.3887657
1857,283.16,777.9,-56.13888888888886,1.0196086026361826,-0.46723005
1856,284.365,775.9,-56.194444444444414,0.010407848270663322,-0.32035372
1855,285.57,778.3,-56.24999999999997,-0.10073330355014676,-0.29691675
1854,288.05,780.7,-56.119999999999976,0.09906448862149139,-0.29152083
1853,286.76,783.1,-55.989999999999974,0.29886228079312954,-0.27035445
1852,285.47,785.5,-55.85999999999998,0.49866007296476766,-0.22939907
1851,286.395,781.14,-55.729999999999976,0.4349028614687498,-0.2333498
1850,286.5433333333333,776.78,-55.59999999999998,-0.5958706280345787,-0.4177114
1849,286.69166666666666,772.4200000000001,-55.469999999999985,0.16418909398391612,
1848,286.84,768.0600000000001,-55.33999999999998,-0.04406224195304276,
1847,285.23,763.7,-55.20999999999999,0.3348250787128748,
1846,283.62,764.34,-55.079999999999984,1.007684540185842,
1845,283.355,764.98,-54.94999999999999,-0.3238655041510956,
1844,281.58,765.62,-55.08999999999999,-0.043924434512677024,
1843,282.27,766.26,-55.22999999999998,0.0928759185643262,
1842,282.96,766.9,-55.36999999999998,0.19349576880945385,
1841,283.65,765.5749999999999,-55.50999999999998,-0.19606504047697548,
1840,283.775,764.25,-55.64999999999998,-0.6786190025512386,
1839,283.9,762.925,-55.78999999999998,-0.7559898356638683,
1838,284.025,761.5999999999999,-55.92999999999997,0.03695563284611758,
1837,284.15,760.275,-56.06999999999997,0.9187643886064851,
1836,284.03999999999996,758.9499999999999,-56.209999999999965,1.0361720093042894,
1835,283.93,757.625,-56.349999999999966,1.2151760339229682,
1834,283.82,756.3,-56.4333333333333,1.3941800585416473,
1833,285.09,756.175,-56.51666666666663,1.573184083160326,
1832,285.36333333333334,756.05,-56.599999999999966,1.2804580012712012,
1831,285.63666666666666,755.925,-56.6833333333333,1.6146041637506965,
1827,285.91,755.8,-56.76666666666663,,
1825,281.36,770.135,-56.849999999999966,,
1824,282.1275,784.47,-56.349999999999966,,
1820,282.895,761.7,-55.849999999999966,,
1815,283.6625,751.45792652,-55.349999999999966,,
1814,284.43,741.2158530400001,-55.74999999999997,,
1805,283.615,730.97377956,-56.14999999999998,,
1800,282.8,720.7317060800001,-55.949999999999974,,
1798,282.0,710.4896326,-55.74999999999998,,
1798,281.2,728.5,-55.549999999999976,,
1797,280.4,722.7,-55.34999999999997,,
1796,282.3,716.9,-55.14999999999997,,
1795,281.62,716.4833333333333,-54.949999999999974,,
1794,278.77,716.0666666666666,-54.74999999999997,,
1784,275.92,715.65,-55.44999999999999,,
1781,273.07,715.2333333333333,-55.64999999999999,,
1780,280.24,714.8166666666666,-55.84999999999999,,
1779,279.05,714.4,-56.04999999999999,,
1774,277.86,718.5333333333333,-56.249999999999986,,
1773,277.37333333333333,722.6666666666666,-56.44999999999999,,
1765,276.88666666666666,726.8,-56.61666666666665,,
1764,276.4,718.9,-56.783333333333324,,
1763,277.16,711.0,-56.94999999999999,,
1762,277.58000000000004,703.1,-56.38333333333332,,
1753,278.0,701.0333333333333,-55.81666666666664,,
1752,276.46,698.9666666666667,-55.24999999999997,,
1751,277.03,696.9,-55.82999999999997,,
1750,277.6,694.9,-56.409999999999975,,
1749,277.3366666666667,692.9,-56.989999999999974,,
1747,277.0733333333333,695.6475972,-57.56999999999998,,
1742,276.81,682.7,-58.14999999999998,,
1734,278.31,680.5400000000001,-56.74999999999997,,
1731,277.65999999999997,678.38,-55.349999999999966,,
1724,277.01,676.22,-55.24999999999997,,
1723,278.27,674.06,-55.14999999999998,,
1722,278.08799999999997,671.9,-55.04999999999998,,
1720,277.906,672.74,-54.94999999999999,,
1710,277.724,673.58,-55.04999999999998,,
1698,277.54200000000003,674.42,-55.74999999999997,,
1695,277.36,675.26,-55.76999999999997,,
1694,277.0133333333333,676.1,-55.78999999999997,,
1691,276.6666666666667,679.3078377,-55.80999999999997,,
1690,276.32,682.480878275,-55.82999999999997,,
1687,276.49,685.6539188500001,-55.849999999999966,,
1682,276.66,688.826959425,-56.2833333333333,,
1681,276.88666666666666,692.0,-56.71666666666664,,
1675,277.11333333333334,686.6286203333333,-57.14999999999998,,
1663,277.34000000000003,681.2572406666667,-56.04999999999998,,
1652,277.56666666666666,675.885861,-55.79999999999998,,
1651,277.7933333333333,675.4572406666666,-55.54999999999998,,
1650,278.02,675.0286203333334,-55.899999999999984,,
1649,277.355,674.6,-56.249999999999986,,
1640,276.69,675.5600000000001,-56.59999999999999,,
1639,275.235,676.52,-56.94999999999999,,
1629,273.78,677.48,-56.54999999999998,,
1627,273.11249999999995,678.4399999999999,-56.14999999999998,,
1622,272.445,679.4,-56.24999999999997,,
1615,271.77750000000003,675.5,-56.349999999999966,,
1610,271.11,671.6,-56.22999999999997,,
1606,272.43,667.7,-56.10999999999997,,
1605,273.75,651.4369118,-55.98999999999997,,
1604,275.07,656.0912745333333,-55.86999999999997,,
1603,277.21500000000003,660.7456372666667,-55.74999999999997,,
1591,279.36,665.4,-56.09999999999998,,
1590,280.235,669.28,-56.44999999999999,,
1589,281.11,673.16,-56.54999999999998,,
1577,281.84000000000003,677.04,-56.64999999999998,,
1574,282.57,680.92,-56.799999999999976,,
1572,282.385,684.8,-56.949999999999974,,
1568,282.2,684.3,-57.09999999999997,,
1565,282.015,688.3,-57.24999999999997,,
1560,281.83,692.3,-56.74999999999997,,
1552,282.67999999999995,696.3,-56.24999999999997,,
1550,283.53,700.3,-56.14999999999997,,
1549,283.635,704.3,-56.04999999999997,,
1547,283.74,680.8545,-55.94999999999997,,
1539,283.84499999999997,686.8696666666667,-55.849999999999966,,
1530,283.95,692.8848333333333,-55.74999999999997,,
1529,283.7425,698.9,-55.64999999999998,,
1526,283.53499999999997,697.425,-55.54999999999998,,
1513,283.3275,695.95,-57.44999999999999,,
1502,283.12,694.475,-56.816666666666656,,
1501,282.7185714285714,693.0,-56.183333333333316,,
1500,282.31714285714287,681.57266095,-55.54999999999998,,
1491,281.9157142857143,670.1453219,-55.59999999999998,,
1488,281.51428571428573,661.5302146,-55.64999999999998,,
1475,281.11285714285714,652.9151072999999,-56.349999999999966,,
1471,280.7114285714286,644.3,-56.39999999999997,,
1470,280.31,657.8499999999999,-56.449999999999974,,
1467,280.95,671.4,-56.49999999999998,,
1462,281.59000000000003,673.925,-56.54999999999998,,
1450,282.23,676.45,-55.949999999999974,,
1449,281.605,678.975,-55.349999999999966,,
1448,280.98,681.5,-56.74999999999997,,
1436,280.355,678.5420341500001,-58.14999999999998,,
1429,279.73,675.5840683,-57.39999999999998,,
1423,279.72,672.62610245,-56.64999999999998,,
1416,279.71,669.6681366,-56.48333333333331,,
1411,279.7,667.8,-56.31666666666664,,
1410,280.10333333333335,674.0944999999999,-56.14999999999998,,
1396,280.50666666666666,680.389,-54.44999999999999,,
1391,280.91,678.9945,-54.649999999999984,,
1389,280.40000000000003,677.6,-54.84999999999999,,
1383,279.89000000000004,676.9285714285714,-55.04999999999998,,
1370,279.38,676.2571428571429,-56.54999999999998,,
1357,278.87,675.5857142857143,-54.349999999999966,,
1349,278.36,674.9142857142857,-55.49999999999997,,
1344,281.21500000000003,674.2428571428571,-56.64999999999998,,
1331,284.07,673.5714285714286,-56.54999999999998,,
1329,283.24,672.9,-55.39999999999998,,
1319,282.40999999999997,671.66,-54.24999999999997,,
1308,281.58,670.42,-54.49999999999997,,
1306,280.95,669.1800000000001,-54.74999999999997,,
1294,280.32,667.94,-55.44999999999999,,
1282,279.69,666.7,-56.09999999999998,,
1280,279.06,667.4366729333334,-56.74999999999997,,
1279,278.43,668.1733458666666,-56.61666666666664,,
1272,279.68666666666667,668.9100188,-56.4833333333333,,
1266,280.9433333333333,667.30801504,-56.349999999999966,,
1260,282.2,665.70601128,-56.349999999999966,,
1253,282.305,664.10400752,-56.349999999999966,,
1252,282.41,662.50200376,-56.316666666666634,,
1248,282.666,660.9,-56.2833333333333,,
1238,282.922,667.1,-56.24999999999997,,
1224,283.178,673.3,-56.74999999999997,,
1214,283.434,679.5,-56.883333333333304,,
1211,283.69,667.4333333333333,-57.016666666666644,,
1209,283.97333333333336,655.3666666666667,-57.14999999999998,,
1207,284.25666666666666,643.3,-57.02499999999998,,
1200,284.54,663.5,-56.89999999999998,,
1198,284.39750000000004,683.7,-56.77499999999998,,
1195,284.255,684.0666666666667,-56.64999999999998,,
1180,284.1125,684.4333333333334,-55.849999999999966,,
1166,283.97,684.8,-55.89999999999998,,
1165,284.105,685.1666666666666,-55.94999999999999,,
1152,284.24,685.5333333333333,-55.44999999999999,,
1148,284.375,685.9,-55.54999999999998,,
1147,284.51,684.7125,-55.64999999999998,,
1138,283.9533333333333,683.525,-55.74999999999997,,
1125,283.39666666666665,682.3375,-55.14999999999998,,
1116,282.84,681.15,-54.99999999999997,,
1112,282.965,679.9625,-54.849999999999966,,
1100,283.09,678.775,-54.699999999999974,,
1099,283.0542857142857,677.5875,-54.54999999999998,,
1098,283.0185714285714,676.4,-54.44999999999998,,
1088,282.98285714285714,663.9678815,-54.34999999999997,,
1086,282.9471428571428,655.48394075,-54.24999999999997,,
1080,282.91142857142853,647.0,-55.49999999999997,,
1073,282.87571428571425,647.229951275,-56.74999999999997,,
1071,282.84,647.4599025499999,-55.949999999999974,,
1059,282.21666666666664,647.689853825,-55.14999999999998,,
1053,281.59333333333336,647.9198051,-55.64999999999998,,
1050,280.97,662.85990255,-56.14999999999998,,
1048,280.9533333333334,677.8,-56.64999999999998,,
1046,280.93666666666667,672.4285714285714,-57.14999999999998,,
1041,280.92,667.0571428571428,-55.99999999999997,,
1031,280.49,661.6857142857143,-54.849999999999966,,
1020,280.06,656.3142857142857,-55.4833333333333,,
1018,279.8,650.9428571428572,-56.11666666666664,,
1016,279.6485714285714,645.5714285714286,-56.74999999999997,,
1010,279.4971428571429,640.2,-56.674999999999976,,
1008,279.3457142857143,666.0,-56.59999999999998,,
1003,279.19428571428574,636.2143933,-56.524999999999984,,
1002,279.04285714285714,636.06295397,-56.44999999999999,,
987,278.8914285714286,635.91151464,-56.24999999999997,,
983,278.74,635.76007531,-56.34999999999998,,
972,278.07500000000005,635.60863598,-56.44999999999999,,
958,277.41,635.45719665,-55.89999999999998,,
957,278.08500000000004,635.30575732,-55.349999999999966,,
942,278.76,635.15431799,-56.14999999999998,,
927,279.435,635.0028786600001,-56.14999999999998,,
915,280.11,634.8514393300001,-56.39999999999998,,
912,279.9375,634.7,-56.64999999999998,,
898,279.765,634.4046022,-55.54999999999998,,
884,279.59250000000003,634.1092044000001,-54.74999999999997,,
876,279.42,633.8138066,-55.04999999999997,,
869,279.2866666666667,633.5184088000001,-55.349999999999966,,
858,279.15333333333336,633.223011,-55.89999999999998,,
854,279.02,635.3184088,-56.44999999999999,,
840,278.88666666666666,637.4138066,-56.54999999999998,,
825,278.75333333333333,639.5092044,-55.04999999999998,,
823,278.62,641.6046022,-55.44999999999998,,
818,278.895,643.7,-55.84999999999997,,
810,279.17,643.5843534333334,-56.24999999999997,,
795,279.44500000000005,643.4687068666667,-54.14999999999998,,
794,279.72,643.3530603,-55.39999999999998,,
780,279.5766666666667,643.2374137333334,-56.64999999999998,,
766,279.43333333333334,643.1217671666667,-56.04999999999998,,
763,279.29,643.0061206,-55.449999999999974,,
752,279.46500000000003,642.8904740333334,-54.849999999999966,,
737,279.64,642.7748274666667,-54.74999999999997,,
732,279.815,642.6591809,-54.77499999999997,,
731,279.99,635.67959045,-54.79999999999997,,
724,279.26750000000004,628.7,-54.82499999999997,,
723,278.545,630.2429656,-54.849999999999966,,
709,277.8225,631.7859312,-56.24999999999997,,
702,277.1,633.3288968,-55.883333333333304,,
701,277.4375,634.8718624,-55.516666666666644,,
694,277.775,634.87756505,-55.14999999999998,,
679,278.1125,634.8832677,-55.349999999999966,,
670,278.45,634.88897035,-55.39999999999998,,
664,278.83,634.894673,-55.44999999999999,,
649,279.21,634.90037565,-55.849999999999966,,
637,279.59,634.9060783,-55.949999999999974,,
634,279.01666666666665,634.91178095,-56.04999999999998,,
619,278.4433333333333,634.9174836,-54.54999999999998,,
615,277.87,634.92318625,-54.88333333333332,,
612,277.536,634.9288889,-55.21666666666665,,
604,277.202,642.5809781,-55.54999999999998,,
600,276.868,650.2330673,-55.199999999999974,,
589,276.534,648.1293931555556,-54.849999999999966,,
583,276.2,646.0257190111112,-55.349999999999966,,
574,276.9533333333333,643.9220448666666,-55.849999999999966,,
559,277.70666666666665,641.8183707222222,-54.14999999999998,,
558,278.46,639.7146965777778,-54.383333333333304,,
552,276.56,637.6110224333333,-54.61666666666664,,
545,276.6175,635.5073482888888,-54.849999999999966,,
530,276.675,633.4036741444444,-55.849999999999966,,
519,276.7325,631.3,-55.816666666666634,,
518,276.79,633.6305413,-55.7833333333333,,
516,276.87,635.9610825999999,-55.74999999999997,,
507,276.95000000000005,638.2916239,-55.99999999999997,,
499,277.03000000000003,637.4676709125,-56.24999999999997,,
489,277.11,636.643717925,-56.34999999999998,,
483,277.8325,635.8197649375,-56.44999999999999,,
467,278.555,634.99581195,-56.14999999999998,,
451,279.27750000000003,634.1718589625,-54.64999999999998,,
437,280.0,633.347905975,-55.64999999999998,,
435,279.7825,632.5239529875,-56.64999999999998,,
423,279.565,631.7,-56.34999999999998,,
419,279.34749999999997,631.38448625,-56.04999999999998,,
407,279.13,631.0689725,-56.14999999999998,,
403,278.65999999999997,630.75345875,-56.24999999999997,,
399,278.19,630.437945,-56.09999999999998,,
387,277.72,627.5569236571429,-55.94999999999999,,
385,277.25,624.6759023142857,-55.39999999999998,,
371,277.525,621.7948809714286,-54.849999999999966,,
358,277.8,618.9138596285715,-55.74999999999997,,
354,278.4483333333333,616.0328382857143,-56.64999999999998,,
338,279.0966666666667,613.1518169428572,-55.64999999999998,,
330,279.745,610.2707956,-55.54999999999998,,
322,280.3933333333333,616.7853978,-55.44999999999999,,
321,281.0416666666667,623.3,-55.91666666666665,,
318,281.69,623.31751285,-56.383333333333304,,
305,281.3,623.3350257,-56.849999999999966,,
296,280.91,623.35253855,-56.699999999999974,,
288,280.57500000000005,623.3700514,-56.54999999999998,,
275,280.24,623.38756425,-55.749999999999986,,
272,279.275,623.4050771,-54.94999999999999,,
267,278.31,621.62406168,-55.94999999999999,,
255,279.28,619.8430462599999,-56.94999999999999,,
241,280.25,618.06203084,-56.14999999999998,,
238,279.86571428571426,616.28101542,-55.349999999999966,,
232,279.4814285714286,614.5,-55.349999999999966,,
223,279.09714285714284,623.0776819,-55.349999999999966,,
222,278.71285714285716,621.711956375,-55.349999999999966,,
205,278.3285714285714,620.34623085,-56.54999999999998,,
188,277.94428571428574,618.980505325,-56.24999999999997,,
175,277.56,617.6147798,-56.04999999999997,,
171,277.73,615.3073899,-55.849999999999966,,
157,277.9,613.0,-55.74999999999997,,
154,278.07,613.0272727272727,-55.64999999999998,,
137,278.08500000000004,613.0545454545454,-55.14999999999998,,
136,278.1,613.0818181818182,-56.14999999999998,,
120,277.8,613.1090909090909,-57.14999999999998,,
104,277.5,613.1363636363636,-56.29999999999998,,
103,277.475,613.1636363636363,-55.44999999999999,,
86,277.45,613.190909090909,-56.74999999999997,,
68,277.42499999999995,613.2181818181817,-56.74999999999997,,
56,277.4,613.2454545454545,-56.04999999999997,,
52,277.525,613.2727272727273,-55.349999999999966,,
43,277.65,613.3,-56.04999999999997,,
35,277.775,611.9833818166667,-56.74999999999997,,
30,277.9,610.6667636333333,-55.34999999999998,,
19,277.5,609.3501454499999,-53.94999999999999,,
2,277.09999999999997,608.0335272666666,-55.74999999999997,,
1,276.7,606.7169090833333,-55.74999999999997,,
-1,276.91666666666663,605.4002909,-55.74999999999997,,
-14,277.1333333333333,603.3428855666666,-55.74999999999997,,
-30,277.35,601.2854802333334,-56.14999999999998,,
-44,277.56666666666666,599.2280749,-55.84999999999998,,
-47,277.7833333333333,600.12245992,-55.54999999999998,,
-49,278.0,601.01684494,-55.79999999999998,,
-64,277.84285714285716,601.91122996,-56.04999999999998,,
-81,277.68571428571425,602.8056149800001,-56.44999999999999,,
-94,277.5285714285714,603.7,-56.59999999999998,,
-99,277.37142857142857,601.5166666666667,-56.74999999999997,,
-117,277.2142857142857,599.3333333333334,-55.74999999999997,,
-134,277.0571428571428,597.1500000000001,-56.64999999999998,,
-143,276.9,594.9666666666667,-55.34999999999998,,
-152,276.88461538461536,592.7833333333333,-54.04999999999998,,
-154,276.86923076923074,590.6,-54.649999999999984,,
-164,276.8538461538461,594.286,-55.249999999999986,,
-168,276.8384615384615,608.7,-55.84999999999999,,
-169,276.8230769230769,607.7,-56.44999999999999,,
-186,276.80769230769226,606.7,-56.44999999999999,,
-203,276.7923076923077,605.7,-55.24999999999997,,
-221,276.7769230769231,604.7,-56.349999999999966,,
-238,276.76153846153846,603.7,-56.04999999999998,,
-256,276.74615384615385,602.7,-56.74999999999997,,
-257,276.7307692307692,601.7,-56.449999999999974,,
-275,276.7153846153846,600.9693616166667,-56.14999999999998,,
-284,276.7,600.2387232333334,-56.14999999999998,,
-293,276.7,599.50808485,-56.14999999999998,,
-310,276.7,598.7774464666667,-55.54999999999998,,
