#,VARIABLE,ORDER,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,2018,12,1,0,0,0,2018-12-01T00:00:00Z,2018.915068,1544936400,406.36,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,1,1,0,0,0,2019-01-01T00:00:00Z,2019,1547614800,406.04,0.17,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,2,1,0,0,0,2019-02-01T00:00:00Z,2019.084932,1550293200,406.02,0.18,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,3,1,0,0,0,2019-03-01T00:00:00Z,2019.161644,1552712400,406.1,0.16,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,4,1,0,0,0,2019-04-01T00:00:00Z,2019.246575,1555390800,406.34,0.2,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,5,1,0,0,0,2019-05-01T00:00:00Z,2019.328767,1557982800,406.86,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,6,1,0,0,0,2019-06-01T00:00:00Z,2019.413699,1560661200,407.36,0.18,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,7,1,0,0,0,2019-07-01T00:00:00Z,2019.49589,1563253200,408.06,0.23,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,8,1,0,0,0,2019-08-01T00:00:00Z,2019.580822,1565931600,408.61,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,9,1,0,0,0,2019-09-01T00:00:00Z,2019.665753,1568610000,408.93,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,10,1,0,0,0,2019-10-01T00:00:00Z,2019.747945,1571202000,409.08,0.05,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,11,1,0,0,0,2019-11-01T00:00:00Z,2019.832877,1573880400,409.12,0.04,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2019,12,1,0,0,0,2019-12-01T00:00:00Z,2019.915068,1576472400,409.06,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,1,1,0,0,0,2020-01-01T00:00:00Z,2020,1579150800,408.85,0.11,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,2,1,0,0,0,2020-02-01T00:00:00Z,2020.084699,1581829200,408.57,0.21,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,3,1,0,0,0,2020-03-01T00:00:00Z,2020.163934,1584334800,408.56,0.18,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,4,1,0,0,0,2020-04-01T00:00:00Z,2020.248634,1587013200,408.99,0.22,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,5,1,0,0,0,2020-05-01T00:00:00Z,2020.330601,1589605200,409.36,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,6,1,0,0,0,2020-06-01T00:00:00Z,2020.415301,1592283600,409.72,0.16,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,7,1,0,0,0,2020-07-01T00:00:00Z,2020.497268,1594875600,410.25,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,8,1,0,0,0,2020-08-01T00:00:00Z,2020.581967,1597554000,410.7,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,9,1,0,0,0,2020-09-01T00:00:00Z,2020.666667,1600232400,411.05,0.06,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,10,1,0,0,0,2020-10-01T00:00:00Z,2020.748634,1602824400,411.17,0.04,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,11,1,0,0,0,2020-11-01T00:00:00Z,2020.833333,1605502800,411.33,0.12,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2020,12,1,0,0,0,2020-12-01T00:00:00Z,2020.915301,1608094800,411.34,0.06,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,1,1,0,0,0,2021-01-01T00:00:00Z,2021,1610773200,411.15,0.12,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,2,1,0,0,0,2021-02-01T00:00:00Z,2021.084932,1613451600,410.95,0.14,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,3,1,0,0,0,2021-03-01T00:00:00Z,2021.161644,1615870800,410.71,0.26,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,4,1,0,0,0,2021-04-01T00:00:00Z,2021.246575,1618549200,410.99,0.12,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,5,1,0,0,0,2021-05-01T00:00:00Z,2021.328767,1621141200,411.42,0.13,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,6,1,0,0,0,2021-06-01T00:00:00Z,2021.413699,1623819600,411.68,0.08,27,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,7,1,0,0,0,2021-07-01T00:00:00Z,2021.49589,1626411600,412.17,0.15,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,8,1,0,0,0,2021-08-01T00:00:00Z,2021.580822,1629090000,412.72,0.15,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,9,1,0,0,0,2021-09-01T00:00:00Z,2021.665753,1631768400,413.13,0.09,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,10,1,0,0,0,2021-10-01T00:00:00Z,2021.747945,1634360400,413.43,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,11,1,0,0,0,2021-11-01T00:00:00Z,2021.832877,1637038800,413.4,0.06,29,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2021,12,1,0,0,0,2021-12-01T00:00:00Z,2021.915068,1639630800,413.12,0.2,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,1,1,0,0,0,2022-01-01T00:00:00Z,2022,1642309200,413.16,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,2,1,0,0,0,2022-02-01T00:00:00Z,2022.084932,1644987600,413.34,0.15,28,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,3,1,0,0,0,2022-03-01T00:00:00Z,2022.161644,1647406800,413.14,0.17,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,4,1,0,0,0,2022-04-01T00:00:00Z,2022.246575,1650085200,413.41,0.11,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,5,1,0,0,0,2022-05-01T00:00:00Z,2022.328767,1652677200,413.74,0.14,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,6,1,0,0,0,2022-06-01T00:00:00Z,2022.413699,1655355600,414.21,0.15,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,7,1,0,0,0,2022-07-01T00:00:00Z,2022.49589,1657947600,414.63,0.19,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,8,1,0,0,0,2022-08-01T00:00:00Z,2022.580822,1660626000,415.21,0.16,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,9,1,0,0,0,2022-09-01T00:00:00Z,2022.665753,1663304400,415.59,0.08,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,10,1,0,0,0,2022-10-01T00:00:00Z,2022.747945,1665896400,415.62,0.07,31,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,11,1,0,0,0,2022-11-01T00:00:00Z,2022.832877,1668574800,415.53,0.04,30,-89.98,-24.8,2821.28,2810,11.28,...
SPO,2022,12,1,0,0,0,2022-12-01T00:00:00Z,2022.915068,1671166800,415.46,0.08,31,-89.98,-24.8,2821.28,2810,11.28,...
