Year,deutfinal,temp,acc-EDC3beta,Adjusted years,Deuterium,Temp
7241.98,-399.3,216.8,2.65667,-5291.98,-399.3,216.8
7264.7,-404.7,215.9,2.625701,-5314.7,-404.7,215.9
7286.30667,-403.1,216.1,2.582188,-5336.30667,-403.1,216.1
7307.91333,-402.3,216.3,2.672531,-5357.91333,-402.3,216.3
7329.52,-396.1,217.3,3.007737,-5379.52,-396.1,217.3
7348.99333,-388.3,218.6,3.008232,-5398.99333,-388.3,218.6
7368.46667,-398.5,216.9,2.708319,-5418.46667,-398.5,216.9
7387.94,-406.3,215.6,2.616562,-5437.94,-406.3,215.6
7409.91,-399.9,216.7,2.596031,-5459.91,-399.9,216.7
7431.88,-404.7,215.9,2.577585,-5481.88,-404.7,215.9
7453.85,-403.8,216,2.635613,-5503.85,-403.8,216
7475.43,-395,217.5,2.739874,-5525.43,-395,217.5
7497.01,-402.8,216.2,2.735061,-5547.01,-402.8,216.2
7518.59,-404.2,215.9,2.672508,-5568.59,-404.2,215.9
7539.01667,-399.1,216.8,2.672961,-5589.01667,-399.1,216.8
7559.44333,-393.3,217.7,2.920566,-5609.44333,-393.3,217.7
7579.87,-399.1,216.8,2.97694,-5629.87,-399.1,216.8
7599.07,-389.2,218.4,3.003816,-5649.07,-389.2,218.4
7618.27,-397.7,217,3.053974,-5668.27,-397.7,217
7637.47,-388.4,218.6,3.054524,-5687.47,-388.4,218.6
7657.55,-400.3,216.6,2.718606,-5707.55,-400.3,216.6
7677.63,-403.7,216,2.657004,-5727.63,-403.7,216
7697.71,-398.3,216.9,2.831159,-5747.71,-398.3,216.9
7717.82667,-396.1,217.3,2.969942,-5767.82667,-396.1,217.3
7737.94333,-390.7,218.2,2.928208,-5787.94333,-390.7,218.2
7758.06,-404.7,215.9,2.679797,-5808.06,-404.7,215.9
7778.08667,-400.2,216.6,2.680249,-5828.08667,-400.2,216.6
7798.11333,-388.5,218.5,2.979471,-5848.11333,-388.5,218.5
7818.14,-390.4,218.2,3.03404,-5868.14,-390.4,218.2
7838.50333,-405.5,215.7,2.872622,-5888.50333,-405.5,215.7
7858.86667,-399.5,216.7,2.655705,-5908.86667,-399.5,216.7
7879.23,-402.1,216.3,2.678296,-5929.23,-402.1,216.3
7899.72,-402.2,216.3,2.78853,-5949.72,-402.2,216.3
7920.21,-395.2,217.4,2.789051,-5970.21,-395.2,217.4
7940.7,-391.6,218,2.91653,-5990.7,-391.6,218
7960.80667,-396.5,217.2,2.938252,-6010.80667,-396.5,217.2
7980.91333,-399.5,216.7,2.819083,-6030.91333,-399.5,216.7
8001.02,-400.6,216.5,2.690594,-6051.02,-400.6,216.5
8022.51667,-401.6,216.3,2.665747,-6072.51667,-401.6,216.3
8044.01333,-400.6,216.5,2.584942,-6094.01333,-400.6,216.5
8065.51,-406.3,215.6,2.579071,-6115.51,-406.3,215.6
8087.90333,-398.3,216.9,2.505705,-6137.90333,-398.3,216.9
8110.29667,-411.7,214.7,2.509335,-6160.29667,-411.7,214.7
8132.69,-399.8,216.6,2.779367,-6182.69,-399.8,216.6
8153.98,-396.9,217.1,2.779881,-6203.98,-396.9,217.1
8175.27,-401.4,216.4,2.590912,-6225.27,-401.4,216.4
8196.56,-405.3,215.7,2.530128,-6246.56,-405.3,215.7
8219.49333,-408.3,215.2,2.490466,-6269.49333,-408.3,215.2
8242.42667,-406.5,215.5,2.469808,-6292.42667,-406.5,215.5
8265.36,-400.8,216.5,2.589686,-6315.36,-400.8,216.5
8286.94667,-403.2,216.1,2.681261,-6336.94667,-403.2,216.1
8308.53333,-397.5,217,2.688158,-6358.53333,-397.5,217
8330.12,-401,216.4,2.699279,-6380.12,-401,216.4
8351.61667,-401.5,216.3,2.699794,-6401.61667,-401.5,216.3
8373.11333,-400.4,216.5,2.698187,-6423.11333,-400.4,216.5
8394.61,-400.3,216.5,2.698734,-6444.61,-400.3,216.5
8416.75,-407.3,215.4,2.51471,-6466.75,-407.3,215.4
8438.89,-403,216.1,2.506716,-6488.89,-403,216.1
8461.03,-404.2,215.9,2.624904,-6511.03,-404.2,215.9
8482.39333,-401.2,216.4,2.641376,-6532.39333,-401.2,216.4
8503.75667,-397.2,217,2.788749,-6553.75667,-397.2,217
8525.12,-396.9,217.1,2.854375,-6575.12,-396.9,217.1
8545.81667,-397.8,216.9,2.747224,-6595.81667,-397.8,216.9
8566.51333,-409.5,215,2.593459,-6616.51333,-409.5,215
8587.21,-397.1,217.1,2.674858,-6637.21,-397.1,217.1
8607.79,-390.3,218.2,2.971279,-6657.79,-390.3,218.2
8628.37,-397.5,217,2.9719,-6678.37,-397.5,217
8648.95,-401.9,216.3,2.868643,-6698.95,-401.9,216.3
8669.00333,-392.4,217.8,2.84788,-6719.00333,-392.4,217.8
8689.05667,-399.9,216.6,2.820658,-6739.05667,-399.9,216.6
8709.11,-399.3,216.7,2.794507,-6759.11,-399.3,216.7
8729.79667,-396.7,217.1,2.76515,-6779.79667,-396.7,217.1
8750.48333,-402.1,216.2,2.661035,-6800.48333,-402.1,216.2
8771.17,-401.8,216.3,2.665892,-6821.17,-401.8,216.3
8791.95,-397.5,217,2.796923,-6841.95,-397.5,217
8812.73,-400.2,216.5,2.79752,-6862.73,-400.2,216.5
8833.51,-395,217.4,2.718882,-6883.51,-395,217.4
8854.9,-404.4,215.8,2.692748,-6904.9,-404.4,215.8
8876.29,-402.1,216.2,2.774719,-6926.29,-402.1,216.2
8897.68,-397.9,216.9,2.846145,-6947.68,-397.9,216.9
8917.55333,-393.4,217.6,2.849993,-6967.55333,-393.4,217.6
8937.42667,-397.7,216.9,2.860296,-6987.42667,-397.7,216.9
8957.3,-397.4,217,2.860975,-7007.3,-397.4,217
8977.23333,-397.4,217,2.862689,-7027.23333,-397.4,217
8997.16667,-399,216.7,2.86333,-7047.16667,-399,216.7
9017.1,-391.8,217.9,2.911372,-7067.1,-391.8,217.9
9036.97333,-392.7,217.7,2.947628,-7086.97333,-392.7,217.7
9056.84667,-401.1,216.3,2.930007,-7106.84667,-401.1,216.3
9076.72,-396.1,217.2,2.858416,-7126.72,-396.1,217.2
9096.68,-397.7,216.9,2.859071,-7146.68,-397.7,216.9
9116.64,-395.6,217.2,2.87591,-7166.64,-395.6,217.2
9136.6,-398.6,216.7,2.878782,-7186.6,-398.6,216.7
9157.00667,-394.9,217.4,2.823333,-7207.00667,-394.9,217.4
9177.41333,-394.9,217.4,2.777618,-7227.41333,-394.9,217.4
9197.82,-407.4,215.3,2.77395,-7247.82,-407.4,215.3
9218.75333,-403.4,215.9,2.76489,-7268.75333,-403.4,215.9
9239.68667,-392.2,217.8,2.775292,-7289.68667,-392.2,217.8
9260.62,-400.4,216.4,2.983692,-7310.62,-400.4,216.4
9279.50333,-391.1,218,2.984416,-7329.50333,-391.1,218
9298.38667,-388.5,218.4,3.000343,-7348.38667,-388.5,218.4
9317.27,-394.8,217.3,3.00977,-7367.27,-394.8,217.3
9337.26667,-397.7,216.9,2.982318,-7387.26667,-397.7,216.9
9357.26333,-401.2,216.3,2.889694,-7407.26333,-401.2,216.3
9377.26,-391.9,217.8,2.890402,-7427.26,-391.9,217.8
9396.65667,-393.3,217.6,2.994343,-7446.65667,-393.3,217.6
9416.05333,-394.3,217.4,3.009309,-7466.05333,-394.3,217.4
9435.45,-395,217.3,3.026411,-7485.45,-395,217.3
9454.41667,-392.4,217.7,3.046808,-7504.41667,-392.4,217.7
9473.38333,-393.5,217.5,3.048679,-7523.38333,-393.5,217.5
9492.35,-390,218.1,3.255206,-7542.35,-390,218.1
9510.53333,nan,218.2,3.256146,-7560.53333,nan,218.2
9528.71667,-388.5,218.4,3.083873,-7578.71667,-388.5,218.4
9546.9,-394.3,217.4,2.868637,-7596.9,-394.3,217.4
9567.05,-403.6,215.9,2.875903,-7617.05,-403.6,215.9
9587.2,-393.3,217.6,2.938784,-7637.2,-393.3,217.6
9607.35,-398,216.8,2.939614,-7657.35,-398,216.8
9626.44,-391,217.9,3.084795,-7676.44,-391,217.9
9645.53,-395.8,217.1,3.144876,-7695.53,-395.8,217.1
9664.62,-386.4,218.7,3.117175,-7714.62,-386.4,218.7
9683.58333,-391.8,217.8,3.01491,-7733.58333,-391.8,217.8
9702.54667,-398.2,216.7,3.015794,-7752.54667,-398.2,216.7
9721.51,-391.6,217.8,3.17263,-7771.51,-391.6,217.8
9739.94,-393.4,217.5,3.217592,-7789.94,-393.4,217.5
9758.37,-384.4,219,3.21739,-7808.37,-384.4,219
9776.8,-391.3,217.9,3.214985,-7826.8,-391.3,217.9
9794.95667,-391,217.9,3.215985,-7844.95667,-391,217.9
9813.11333,-388.3,218.4,3.31424,-7863.11333,-388.3,218.4
9831.27,-391.4,217.8,3.369533,-7881.27,-391.4,217.8
9848.90667,-382.9,219.3,3.370518,-7898.90667,-382.9,219.3
9866.54333,-387.2,218.5,2.937458,-7916.54333,-387.2,218.5
9884.18,-405.5,215.5,2.93065,-7934.18,-405.5,215.5
9904.29667,-391.7,217.8,2.968854,-7954.29667,-391.7,217.8
9924.41333,-392.1,217.7,2.991711,-7974.41333,-392.1,217.7
9944.53,-400.4,216.4,3.031145,-7994.53,-400.4,216.4
9963.55333,-386.7,218.6,3.142531,-8013.55333,-386.7,218.6
9982.57667,-394.5,217.3,3.143534,-8032.57667,-394.5,217.3
10001.6,-389.9,218.1,3.060348,-8051.6,-389.9,218.1
10020.8333,-394.7,217.3,3.035813,-8070.8333,-394.7,217.3
10040.0667,-396.6,217,3.068782,-8090.0667,-396.6,217
10059.3,-388.6,218.3,3.133969,-8109.3,-388.6,218.3
10078.3333,-392.9,217.6,3.134994,-8128.3333,-392.9,217.6
10097.3667,-395.2,217.2,3.169266,-8147.3667,-395.2,217.2
10116.4,-389.1,218.2,3.175787,-8166.4,-389.1,218.2
10134.8333,-388.7,218.3,3.183433,-8184.8333,-388.7,218.3
10153.2667,-391.8,217.8,3.198889,-8203.2667,-391.8,217.8
10171.7,-388.8,218.3,3.199972,-8221.7,-388.8,218.3
10190.1667,-397.7,216.8,3.216582,-8240.1667,-397.7,216.8
10208.6333,-390.4,218,3.220935,-8258.6333,-390.4,218
10227.1,-382.1,219.4,3.238706,-8277.1,-382.1,219.4
10245.3,-387.9,218.4,3.288968,-8295.3,-387.9,218.4
10263.5,-390.6,217.9,3.290124,-8313.5,-390.6,217.9
10281.7,-393.3,217.5,3.230687,-8331.7,-393.3,217.5
10300.4667,-388.1,218.4,3.202615,-8350.4667,-388.1,218.4
10319.2333,-391.6,217.8,3.155533,-8369.2333,-391.6,217.8
10338,-396.9,216.9,2.899136,-8388,-396.9,216.9
10357.3667,-398.7,216.6,2.900109,-8407.3667,-398.7,216.6
10376.7333,-386.6,218.6,3.194564,-8426.7333,-386.6,218.6
10396.1,-390.7,217.9,3.268593,-8446.1,-390.7,217.9
10414.9,-391.2,217.8,3.194393,-8464.9,-391.2,217.8
10433.7,-389.5,218.1,3.007328,-8483.7,-389.5,218.1
10452.5,-400.9,216.2,3.008375,-8502.5,-400.9,216.2
10472.2,-388.6,218.3,3.055207,-8522.2,-388.6,218.3
10491.9,-397.9,216.7,3.061802,-8541.9,-397.9,216.7
10511.6,-393,217.5,3.000096,-8561.6,-393,217.5
10531.5667,-394.4,217.3,2.936219,-8581.5667,-394.4,217.3
10551.5333,-399.4,216.5,3.005514,-8601.5333,-399.4,216.5
10571.5,-388.2,218.3,3.386444,-8621.5,-388.2,218.3
10589.2,-386.8,218.5,3.387625,-8639.2,-386.8,218.5
10606.9,-383,219.2,3.405848,-8656.9,-383,219.2
10624.6,-387.5,218.4,3.422968,-8674.6,-387.5,218.4
10641.6333,-390.1,218,3.424316,-8691.6333,-390.1,218
10658.6667,-377.1,220.1,3.326612,-8708.6667,-377.1,220.1
10675.7,-397.4,216.8,3.307345,-8725.7,-397.4,216.8
10695.3,-390.6,217.9,3.233633,-8745.3,-390.6,217.9
10714.9,-393.2,217.5,3.048239,-8764.9,-393.2,217.5
10734.5,-395.2,217.1,3.049382,-8784.5,-395.2,217.1
10753.9,-393.7,217.4,3.092217,-8803.9,-393.7,217.4
10773.3,-392.9,217.5,3.09895,-8823.3,-392.9,217.5
10792.7,-391.4,217.8,3.166876,-8842.7,-391.4,217.8
10811.6333,-384.5,218.9,3.255508,-8861.6333,-384.5,218.9
10830.5667,-394.4,217.3,3.256798,-8880.5667,-394.4,217.3
10849.5,-394.8,217.2,2.986847,-8899.5,-394.8,217.2
10869.5,-395.8,217,2.966433,-8919.5,-395.8,217
10889.5,-396.2,217,2.999128,-8939.5,-396.2,217
10909.5,-395.4,217.1,3.021702,-8959.5,-395.4,217.1
10928.8,-391.7,217.7,3.072793,-8978.8,-391.7,217.7
10948.1,-390.9,217.8,3.256233,-8998.1,-390.9,217.8
10967.4,-388,218.3,3.257447,-9017.4,-388,218.3
10986.6,-392.6,217.5,3.05564,-9036.6,-392.6,217.5
11005.8,-397.7,216.7,2.980752,-9055.8,-397.7,216.7
11025,-394.3,217.3,3.068232,-9075,-394.3,217.3
11044.4333,-391.4,217.7,3.230454,-9094.4333,-391.4,217.7
11063.8667,-387.7,218.4,3.23168,-9113.8667,-387.7,218.4
11083.3,-395.2,217.1,2.92711,-9133.3,-395.2,217.1
11103.5333,-400.3,216.3,2.889688,-9153.5333,-400.3,216.3
11123.7667,-393.3,217.4,3.070626,-9173.7667,-393.3,217.4
11144,-390,218,3.202379,-9194,-390,218
11162.7667,-390.9,217.8,3.21051,-9212.7667,-390.9,217.8
11181.5333,-387.4,218.4,3.260101,-9231.5333,-387.4,218.4
11200.3,-389.7,218,3.261504,-9250.3,-389.7,218
11219.9667,-398,216.6,3.079952,-9269.9667,-398,216.6
11239.6333,-396.1,217,2.981542,-9289.6333,-396.1,217
11259.3,-392,217.6,2.95068,-9309.3,-392,217.6
11280.0333,-397.7,216.7,2.879899,-9330.0333,-397.7,216.7
11300.7667,-398.9,216.5,2.906191,-9350.7667,-398.9,216.5
11321.5,-394.7,217.2,3.263823,-9371.5,-394.7,217.2
11340.2333,-386.8,218.5,3.265142,-9390.2333,-386.8,218.5
11358.9667,-385.8,218.6,3.312884,-9408.9667,-385.8,218.6
11377.7,-387.9,218.3,3.352625,-9427.7,-387.9,218.3
11397.2667,-390.7,217.8,3.354155,-9447.2667,-390.7,217.8
11416.8333,-402,216,2.939215,-9466.8333,-402,216
11436.4,-392.6,217.5,2.93463,-9486.4,-392.6,217.5
11455.6667,-390.8,217.8,3.202496,-9505.6667,-390.8,217.8
11474.9333,-394.6,217.2,3.333194,-9524.9333,-394.6,217.2
11494.2,-381,219.4,3.320589,-9544.2,-381,219.4
11513.2333,-382.1,219.2,3.248494,-9563.2333,-382.1,219.2
11532.2667,-399.5,216.4,3.24986,-9582.2667,-399.5,216.4
11551.3,-393.5,217.4,3.059446,-9601.3,-393.5,217.4
11571.8333,-398.4,216.5,2.98099,-9621.8333,-398.4,216.5
11592.3667,-393.4,217.4,3.102726,-9642.3667,-393.4,217.4
11612.9,-390.9,217.8,3.330556,-9662.9,-390.9,217.8
11631.5,-386.1,218.6,3.332003,-9681.5,-386.1,218.6
11650.1,-387.8,218.3,3.488994,-9700.1,-387.8,218.3
11668.7,-383.8,218.9,3.52145,-9718.7,-383.8,218.9
11687.3333,-386.9,218.4,3.430647,-9737.3333,-386.9,218.4
11705.9667,-393,217.4,3.060207,-9755.9667,-393,217.4
11724.6,-396.6,216.8,3.06135,-9774.6,-396.6,216.8
11745.3333,-394.1,217.2,3.026353,-9795.3333,-394.1,217.2
11766.0667,-395.5,217,3.020542,-9816.0667,-395.5,217
11786.8,-395.4,217,3.079886,-9836.8,-395.4,217
11806.8333,-389.6,218,3.139394,-9856.8333,-389.6,218
11826.8667,-394.8,217.1,3.149776,-9876.8667,-394.8,217.1
11846.9,-388.3,218.2,3.224756,-9896.9,-388.3,218.2
11866.4333,-394.8,217.1,3.225863,-9916.4333,-394.8,217.1
11885.9667,-387.9,218.2,3.183249,-9935.9667,-387.9,218.2
11905.5,-396.1,216.9,3.162958,-9955.5,-396.1,216.9
11925.7333,-391.3,217.7,3.180248,-9975.7333,-391.3,217.7
11945.9667,-393.6,217.3,3.228159,-9995.9667,-393.6,217.3
11966.2,-387.8,218.3,3.229052,-10016.2,-387.8,218.3
11987.3667,-396.1,216.9,2.848153,-10037.3667,-396.1,216.9
12008.5333,-403.2,215.7,2.778008,-10058.5333,-403.2,215.7
12029.7,-399.4,216.3,2.772779,-10079.7,-399.4,216.3
12052.4333,-400.8,216.1,2.771075,-10102.4333,-400.8,216.1
12075.1667,-399.4,216.3,2.771574,-10125.1667,-399.4,216.3
12097.9,-400.9,216.1,2.772042,-10147.9,-400.9,216.1
12121.1667,-399.2,216.4,2.700716,-10171.1667,-399.2,216.4
12144.4333,-404.9,215.4,2.616959,-10194.4333,-404.9,215.4
12167.7,-404,215.6,2.68308,-10217.7,-404,215.6
12190.8667,-398.2,216.5,2.774874,-10240.8667,-398.2,216.5
12214.0333,-400,216.2,2.742724,-10264.0333,-400,216.2
12237.2,-399.8,216.3,2.674746,-10287.2,-399.8,216.3
12261.4,-406.2,215.2,2.643889,-10311.4,-406.2,215.2
12285.6,-403.5,215.6,2.564628,-10335.6,-403.5,215.6
12309.8,-405.5,215.3,2.477587,-10359.8,-405.5,215.3
12335.8333,-414.8,213.8,2.300849,-10385.8333,-414.8,213.8
12361.8667,-406.2,215.2,2.38193,-10411.8667,-406.2,215.2
12387.9,-405.8,215.3,2.463216,-10437.9,-405.8,215.3
12413.0667,-410.9,214.4,2.498832,-10463.0667,-410.9,214.4
12438.2333,-403.7,215.6,2.51845,-10488.2333,-403.7,215.6
12463.4,-400.6,216.1,2.526512,-10513.4,-400.6,216.1
12488.2667,-409.6,214.6,2.528805,-10538.2667,-409.6,214.6
12513.1333,-401.2,216,2.430266,-10563.1333,-401.2,216
12538,-413.3,214,2.401718,-10588,-413.3,214
12565.7,-414.3,213.8,2.27758,-10615.7,-414.3,213.8
12593.4,-408.8,214.8,2.258239,-10643.4,-408.8,214.8
12621.1,-417.4,213.3,2.209454,-10671.1,-417.4,213.3
12648.1,-406.8,215.1,2.318288,-10698.1,-406.8,215.1
12675.1,-404.3,215.5,2.46521,-10725.1,-404.3,215.5
12702.1,-412.4,214.2,2.327059,-10752.1,-412.4,214.2
12729.7667,-412.6,214.1,2.238424,-10779.7667,-412.6,214.1
12757.4333,-410.9,214.4,2.134328,-10807.4333,-410.9,214.4
12785.1,-420.8,212.8,2.098127,-10835.1,-420.8,212.8
12815.8667,-417.2,213.4,2.032799,-10865.8667,-417.2,213.4
12846.6333,-418.8,213.1,2.057325,-10896.6333,-418.8,213.1
12877.4,-415.6,213.6,2.073951,-10927.4,-415.6,213.6
12906.8667,-418.6,213.1,2.111907,-10956.8667,-418.6,213.1
12936.3333,-410.9,214.4,2.152148,-10986.3333,-410.9,214.4
12965.8,-413.7,213.9,2.214923,-11015.8,-413.7,213.9
12995.5,-412.7,214.1,2.121115,-11045.5,-412.7,214.1
13025.2,-419.3,213,2.079265,-11075.2,-419.3,213
13054.9,-420.8,212.7,2.027408,-11104.9,-420.8,212.7
13084.5,-412.1,214.2,2.095337,-11134.5,-412.1,214.2
13114.1,-416,213.5,2.163384,-11164.1,-416,213.5
13143.7,-408.8,214.7,2.248375,-11193.7,-408.8,214.7
13173,-413.9,213.9,2.23993,-11223,-413.9,213.9
13202.3,-416.4,213.5,2.072281,-11252.3,-416.4,213.5
13231.6,-417.7,213.2,2.093039,-11281.6,-417.7,213.2
13261.0667,-414.9,213.7,2.113738,-11311.0667,-414.9,213.7
13290.5333,-410.4,214.4,2.250961,-11340.5333,-410.4,214.4
13320,-411.6,214.2,2.250282,-11370,-411.6,214.2
13349.8,-415,213.7,2.096317,-11399.8,-415,213.7
13379.6,-418.4,213.1,2.087876,-11429.6,-418.4,213.1
13409.4,-415.5,213.6,2.079449,-11459.4,-415.5,213.6
13438.2333,-412.9,214,2.261786,-11488.2333,-412.9,214
13467.0667,-408,214.8,2.279944,-11517.0667,-408,214.8
13495.9,-410.8,214.4,2.228747,-11545.9,-410.8,214.4
13524.2333,-414.8,213.7,2.255785,-11574.2333,-414.8,213.7
13552.5667,-408.7,214.7,2.299491,-11602.5667,-408.7,214.7
13580.9,-408.5,214.7,2.282844,-11630.9,-408.5,214.7
13609.2,-411.8,214.2,2.271803,-11659.2,-411.8,214.2
13637.5,-412.8,214,2.109785,-11687.5,-412.8,214
13665.8,-419,213,2.076808,-11715.8,-419,213
13696.8333,-417.5,213.2,2.040612,-11746.8333,-417.5,213.2
13727.8667,-414,213.8,2.072777,-11777.8667,-414,213.8
13758.9,-416.6,213.4,2.101575,-11808.9,-416.6,213.4
13787.5,-410.8,214.3,2.374877,-11837.5,-410.8,214.3
13816.1,-403.4,215.6,2.34137,-11866.1,-403.4,215.6
13844.7,-413.7,213.9,2.233893,-11894.7,-413.7,213.9
13873.5667,-410.2,214.4,2.178661,-11923.5667,-410.2,214.4
13902.4333,-415.9,213.5,2.124731,-11952.4333,-415.9,213.5
13931.3,-416.8,213.3,2.043602,-11981.3,-416.8,213.3
13962.2333,-417.3,213.3,2.037022,-12012.2333,-417.3,213.3
13993.1667,-417.1,213.3,2.061005,-12043.1667,-417.1,213.3
14024.1,-411.9,214.1,2.102364,-12074.1,-411.9,214.1
14053.8333,-415.5,213.6,2.125082,-12103.8333,-415.5,213.6
14083.5667,-413.4,213.9,2.280952,-12133.5667,-413.4,213.9
14113.3,-405,215.3,2.257538,-12163.3,-405,215.3
14141.2667,-417.2,213.3,2.181881,-12191.2667,-417.2,213.3
14169.2333,-405.5,215.2,2.191236,-12219.2333,-405.5,215.2
14197.2,-414.3,213.7,2.20055,-12247.2,-414.3,213.7
14226.2,-414.8,213.7,2.150191,-12276.2,-414.8,213.7
14255.2,-412,214.1,2.168097,-12305.2,-412,214.1
14284.2,-407.5,214.9,2.402475,-12334.2,-407.5,214.9
14310.2,-403.4,215.5,2.42537,-12360.2,-403.4,215.5
14336.2,-402.3,215.7,2.497938,-12386.2,-402.3,215.7
14362.2,-405.9,215.1,2.41459,-12412.2,-405.9,215.1
14389.9333,-410.4,214.4,2.258504,-12439.9333,-410.4,214.4
14417.6667,-410.8,214.3,2.213659,-12467.6667,-410.8,214.3
14445.4,-413.4,213.9,2.176452,-12495.4,-413.4,213.9
14472.4,-406,215.1,2.408875,-12522.4,-406,215.1
14499.4,-402.6,215.6,2.463265,-12549.4,-402.6,215.6
14526.4,-404.3,215.4,2.406315,-12576.4,-404.3,215.4
14552.9667,-406.9,214.9,2.400707,-12602.9667,-406.9,214.9
14579.5333,-411.2,214.2,2.550419,-12629.5333,-411.2,214.2
14606.1,-392.2,217.4,2.549756,-12656.1,-392.2,217.4
14629.3667,-397.7,216.4,2.682705,-12679.3667,-397.7,216.4
14652.6333,-399.1,216.2,2.679495,-12702.6333,-399.1,216.2
14675.9,-402.3,215.7,2.551641,-12725.9,-402.3,215.7
14700.8333,-401.1,215.9,2.536029,-12750.8333,-401.1,215.9
14725.7667,-403.9,215.4,2.485773,-12775.7667,-403.9,215.4
14750.7,-401.2,215.9,2.477615,-12800.7,-401.2,215.9
14778.4667,-418.2,213.1,2.089381,-12828.4667,-418.2,213.1
14806.2333,-408.8,214.6,2.138308,-12856.2333,-408.8,214.6
14834,-402.3,215.7,2.351284,-12884,-402.3,215.7
14862.0333,-411.1,214.2,2.276015,-12912.0333,-411.1,214.2
14890.0667,-411.1,214.2,2.185556,-12940.0667,-411.1,214.2
14918.1,-407.3,214.9,2.167775,-12968.1,-407.3,214.9
14947.2,-413.6,213.8,2.158312,-12997.2,-413.6,213.8
14976.3,-411.2,214.2,2.052187,-13026.3,-411.2,214.2
15005.4,-418.6,213,2.031689,-13055.4,-418.6,213
15036.5,-415.7,213.5,2.001019,-13086.5,-415.7,213.5
15067.6,-411.3,214.2,2.034911,-13117.6,-411.3,214.2
15098.7,-416.2,213.4,2.05437,-13148.7,-416.2,213.4
15128.3667,-412.6,214,2.147073,-13178.3667,-412.6,214
15158.0333,-407.6,214.8,2.157074,-13208.0333,-407.6,214.8
15187.7,-410.1,214.4,2.178176,-13237.7,-410.1,214.4
15216.3667,-411.6,214.1,2.191101,-13266.3667,-411.6,214.1
15245.0333,-407.5,214.8,2.199934,-13295.0333,-407.5,214.8
15273.7,-409.9,214.4,2.153324,-13323.7,-409.9,214.4
15303.8667,-411.3,214.2,2.139059,-13353.8667,-411.3,214.2
15334.0333,-419,212.9,2.101762,-13384.0333,-419,212.9
15364.2,-399.4,216.1,2.119727,-13414.2,-399.4,216.1
15393.0667,-413,213.9,2.146602,-13443.0667,-413,213.9
15421.9333,-416.4,213.3,2.004612,-13471.9333,-416.4,213.3
15450.8,-416.3,213.3,1.964784,-13500.8,-416.3,213.3
15481,-410,214.4,2.127205,-13531,-410,214.4
15511.2,-410.7,214.3,2.106244,-13561.2,-410.7,214.3
15541.4,-412.7,213.9,2.075447,-13591.4,-412.7,213.9
15571.8,-411.8,214.1,2.048707,-13621.8,-411.8,214.1
15602.2,-414.2,213.7,2.027971,-13652.2,-414.2,213.7
15632.6,-416.6,213.3,1.896648,-13682.6,-416.6,213.3
15665.5667,-420,212.7,1.873235,-13715.5667,-420,212.7
15698.5333,-418.5,213,1.851854,-13748.5333,-418.5,213
15731.5,-419.6,212.8,1.841385,-13781.5,-419.6,212.8
15765.1,-418.7,212.9,1.834886,-13815.1,-418.7,212.9
15798.7,-420.1,212.7,1.829379,-13848.7,-420.1,212.7
15832.3,-419.8,212.8,1.877813,-13882.3,-419.8,212.8
15864.6667,-414,213.7,1.908435,-13914.6667,-414,213.7
15897.0333,-416.2,213.3,1.941834,-13947.0333,-416.2,213.3
15929.4,-417.6,213.1,1.843683,-13979.4,-417.6,213.1
15962.6333,-421.6,212.5,1.840169,-14012.6333,-421.6,212.5
15995.8667,-416.6,213.3,1.851238,-14045.8667,-416.6,213.3
16029.1,-423.8,212.1,1.810828,-14079.1,-423.8,212.1
16062.2667,-414.2,213.7,1.841317,-14112.2667,-414.2,213.7
16095.4333,-417.8,213.1,1.895806,-14145.4333,-417.8,213.1
16128.6,-416.9,213.2,1.86621,-14178.6,-416.9,213.2
16161.4333,-419.1,212.9,1.85885,-14211.4333,-419.1,212.9
16194.2667,-417.3,213.2,1.85631,-14244.2667,-417.3,213.2
16227.1,-419.1,212.9,1.815346,-14277.1,-419.1,212.9
16261.3333,-420.3,212.7,1.785989,-14311.3333,-420.3,212.7
16295.5667,-422.5,212.3,1.748027,-14345.5667,-422.5,212.3
16329.8,-417.7,213.1,1.767752,-14379.8,-417.7,213.1
16364.4667,-425.4,211.8,1.751974,-14414.4667,-425.4,211.8
16399.1333,-420.8,212.6,1.728562,-14449.1333,-420.8,212.6
16433.8,-421.1,212.5,1.731996,-14483.8,-421.1,212.5
16469.8333,-424.1,212,1.673292,-14519.8333,-424.1,212
16505.8667,-426.8,211.6,1.633752,-14555.8667,-426.8,211.6
16541.9,-425.9,211.7,1.631588,-14591.9,-425.9,211.7
16577.4,-420.9,212.6,1.731346,-14627.4,-420.9,212.6
16612.9,-421.9,212.4,1.737604,-14662.9,-421.9,212.4
16648.4,-421.7,212.4,1.726794,-14698.4,-421.7,212.4
16684.5,-422.6,212.3,1.658169,-14734.5,-422.6,212.3
16720.6,-429.8,211.1,1.616133,-14770.6,-429.8,211.1
16756.7,-423.9,212.1,1.629195,-14806.7,-423.9,212.1
16793.0667,-421.9,212.4,1.701715,-14843.0667,-421.9,212.4
16829.4333,-425.8,211.7,1.62211,-14879.4333,-425.8,211.7
16865.8,-426,211.7,1.615279,-14915.8,-426,211.7
16903.3,-425.7,211.8,1.609401,-14953.3,-425.7,211.8
16940.8,-426.4,211.6,1.593174,-14990.8,-426.4,211.6
